lon,lat ,data
122.40103,41.84872,118.89
121.89689,40.25793,119.44
122.2154,41.0412,116.35
123.2208,41.63791,119.22
122.18349,41.88897,118.77
122.20216,40.10317,118.89
123.38086,41.79327,118.04
123.13861,41.03959,118.74
122.50827,41.91457,118.78
122.50854,41.45341,119.67
123.07626,41.97333,117.55
123.09722,41.53479,119.04
121.95974,40.29237,116.27
122.47761,40.19391,118.22
123.06369,40.89519,118.3
122.12488,41.12932,119.03
122.07539,40.20613,119.53
122.94467,40.00969,118.05
122.74434,41.2786,118.55
122.90986,41.16774,118.3
122.89366,40.77923,117
123.92509,41.4809,117.01
123.35974,41.24061,117.46
123.60462,40.08119,117.81
122.08954,40.80869,116.44
121.79466,41.40524,116.85
122.44831,41.42475,120.37
123.49528,40.89474,117
122.96178,42.47086,118.4
122.75945,42.69166,118.29
124.11306,42.11593,117.63
123.316,42.21561,115.61
124.22597,42.71472,119.47
124.16818,41.35458,116.17
124.09344,41.18916,115.83
125.4419,42.30101,120.02
125.28044,40.71914,116.39
124.42177,42.57731,117.69
124.46042,40.81,117.2
125.07242,41.30326,118.21
125.7657,42.93313,119
124.73037,43.28144,117.42
122.94701,40.8487,119.01
123.5403,42.22335,118.03
124.4666,41.3752,117.66
123.31355,42.07369,119.34
122.97726,40.52943,116.75
124.43798,42.300775,119.83
124.7087,41.64679,118.03
123.77215,41.57563,118.03
124.40964,40.88921,119.36
123.09852,41.48954,118.68
125.98262,40.9015,115.23
126.03273,40.27128,117.84
124.86753,39.75673,117.96
124.95602,39.71503,117.07
125.20467,40.42946,118.5
124.32569,39.92568,117.74
123.83142,39.63862,117.42
123.29766,40.40215,118.27
123.177583,39.7606,117.34
124.59654,39.88698,118.75
123.90652,39.98611,120.06
123.5308,40.88667,116.17
123.473025,38.986487,120.14
125.06423,39.73537,116.49
123.47604,40.47502,116.66
123.20472,39.31634,117.38
124.22525,39.76704,119.08
123.12982,39.45477,117.05
123.51304,39.69323,117.06
124.01177,40.22178,119.7
121.5997,40.4942,118.85
121.7395,41.3552,119.08
120.0634,40.7679,117.32
122.55809,42.02306,116.74
121.8425,42.34702,120.18
122.73216,41.47146,117.35
122.53961,42.69447,119.27
122.79663,41.94423,120
122.44238,42.86309,119.48
122.11314,41.60031,116.81
121.20646,41.43964,117.07
121.16735,41.79001,117.7
120.93406,42.05924,119.31
121.04812,41.39491,116.78
121.14996,41.25655,119.23
120.18115,41.22751,118.98
121.59211,41.27633,118.82
120.1078,40.58667,117.53
120.715363,41.27284,117.25
121.93385,41.8394,120.27
120.77467,40.33342,117.43
122.0514,40.60595,117.76
121.33189,41.79859,119.84
121.63113,39.98808,119.83
120.89216,40.38368,119.9
120.65467,40.99694,119.77
120.89094,41.07828,117.53
121.08833,41.28549,118.37
120.7536,40.19363,116.87
121.2378,40.45585,117.96
120.98281,40.09696,119.68
120.73141,42.04689,119.02
121.7757,42.01718,119.76
120.49592,41.42627,117.08
120.50909,41.42358,117.67
121.04826,42.24135,118.37
121.48168,41.14489,116.5
121.81364,41.05293,117.45
122.042,42.0042,118.36
121.7265,41.6355,117.35
120.7136,41.2858,117.09
121.91773,41.2234,119.94
122.12627,40.2463,116.54
121.75837,41.21502,118.95
121.61358,41.28494,118.61
122.2151,39.1106,116.34
121.7869,40.6916,116.41
122.7731,39.5299,119.24
121.6943,40.022,118.16
123.1408,39.5911,117.52
121.6309,39.3942,116.1
121.92093,40.61816,118.68
121.59145,40.68635,118.85
123.43312,40.63105,118.03
122.66222,41.4519,118.93
121.95907,40.98497,119.67
122.02099,41.42669,119.11
121.9124,40.5556,119.94
122.96666,40.41473,119.39
122.2819,42.29076,119.26
121.35461,41.87068,120.03
121.44508,42.52094,117.38
120.89656,41.87155,118.87
121.40858,42.61894,117.11
122.67222,42.15613,118.84
120.77671,43.20655,118.326
121.07267,42.17307,119.42
121.36159,41.74536,119.1
121.55029,42.6154,117.77
121.74274,42.10718,119.57
121.78026,42.82019,119.28
122.82102,42.6901,120.42
121.24955,41.58469,120.21
122.33844,42.5781,117.88
121.58673,42.62997,117.24
120.68188,42.54363,117.27
120.59224,41.01413,116.85
122.78734,42.35539,119.99
121.5728,42.4143,120.72
122.80967,42.89606,119.97
122.33931,43.23655,120.35
123.75209,43.48668,118.83
122.15217,41.75561,116.44
123.00423,41.47929,119
123.91446,41.64398,118.21
123.63723,41.92104,117.12
122.91776,41.00508,116.8
122.94685,42.11327,117.12
122.74834,41.53216,116.13
122.27974,42.17641,116.58
123.30604,42.09548,117.71
122.35206,41.96684,115.49
123.17535,41.54894,115.52
123.98429,41.33347,119.14
122.68181,41.47065,118.51
123.257267,42.33153,118.6
122.17296,41.86099,118.1
122.87534,42.26035,118.44
121.12818,41.11175,121.08
121.54414,41.02853,120.14
122.79655,40.31599,119.21
122.92468,40.39831,119.73
122.62524,40.50456,119.59
121.66497,40.32443,120.3
122.36335,40.3952,120.17
122.16271,41.60064,118.46
122.5875,40.7945,119.98
121.58143,41.06949,119.9
122.18484,40.69581,120.56
124.05755,41.57035,119.62
124.7204,42.18739,119.76
123.82525,42.30531,119.3
125.30898,42.26998,118.3
122.69109,42.92744,116.97
124.54475,42.8489,119
125.39803,42.79812,116.09
124.63684,41.60647,116.81
124.74298,42.49209,115.71
123.0428,42.41087,115.73
123.301,42.2917,117.76
123.4139,41.84876,116.08
124.5007,43.2914,118.32
123.709,42.9494,117.98
124.473,44.0638,119.3
123.34465,42.9311,119.49
124.0818,43.8058,119.83
123.0554,42.5407,116.38
123.8405,43.0346,119.34
123.1257,42.586,118.97
124.4569,43.4231,119.79
124.2447,43.5183,118.42
124.4903,43.1337,118.03
124.58878,41.94534,119.28
124.07046,42.84346,118.87
124.56361,42.6919,117.31
124.71786,43.32889,118
123.99568,42.35367,119.7
124.94892,41.77638,117.49
124.67242,41.55315,117.33
124.42462,41.71337,116.63
120.08086,41.96746,118.96
120.33855,41.67823,118.84
119.76326,41.56782,117.94
119.50757,41.03544,120.7
119.58954,41.6346,120.78
120.91357,40.8541,117.58
120.22566,40.8361,118.82
120.22513,41.14865,117.77
120.8486,41.86154,120.73
120.02784,41.83587,119.94
120.51096,41.21825,119.6
121.35205,41.33106,117.73
120.85429,42.5573,117.56
121.31968,40.88128,120.01
118.79675,41.16218,119.82
120.63569,41.18607,120.42
118.66056,41.5519,120.63
118.92691,41.57127,120.25
119.4815,42.1021,119.3
118.96398,40.8315,119
119.80983,41.04797,118.46
120.70485,40.85657,120.68
120.86807,40.88413,119.85
119.9725,41.23206,119.46
120.8784,42.67313,117.33
119.24539,42.00994,119.38
119.52089,40.27378,119.35
121.49967,41.82767,117.38
120.8146,40.6816,117.63
120.92045,41.60314,117.86
121.80886,40.57334,116.66
120.00427,41.17979,119.04
120.46133,41.21233,117.87
120.16672,41.57409,117.22
120.47107,41.40897,116.93
120.3322,41.4044,117.07
120.1066,40.1022,117.81
121.7803,41.8916,117.63
120.4259,41.7589,117.54
121.1619,40.6219,115.99
121.71301,40.83343,118.08
120.8445,40.2022,116.33
120.9587,41.8947,119.23
120.7821,40.2758,118.5
120.3772,40.567,117.38
120.965,41.4398,117.13
120.75772,40.01641,117.26
120.04578,41.14385,118.62
121.0386,40.9273,119.09
121.31607,40.73748,119.17
121.46155,41.5069,118.2
120.63831,41.83437,117.26
119.59735,39.92889,116.94
120.94047,40.61817,117.67
119.28073,39.86607,116.05
119.40018,39.69428,115.85
119.92076,39.47849,116.69
120.34868,39.33771,118.39
118.99251,40.23532,116.73
119.85328,40.9558,116.25
119.41426,40.82123,116.99
118.63615,40.11603,117.31
119.59625,41.32283,117.61
119.55702,40.91778,119.63
119.72006,39.50924,116.23
119.74383,39.61721,117.04
121.03147,39.56163,117.36
120.13298,40.81543,117.24
121.1244,40.47642,117.64
121.10804,41.2258,116.37
124.4555,42.7772,117.02
125.5528,44.512,118.37
124.63993,43.31357,119.94
125.5179,44.5165,119.06
126.0889,44.6701,118.24
125.02748,43.25683,117.78
125.3439,43.8236,118.94
126.2864,44.364,118.02
126.1007,42.9955,118.01
125.07073,43.36701,119.78
124.41173,43.0971,118.81
126.328077,43.204473,116.66
125.73383,43.33642,117.13
125.04172,44.52871,116.98
126.09008,42.86898,117.37
125.203828,43.315019,118.37
126.324156,43.593213,118.72
126.05332,44.08297,119.07
124.57393,44.37478,118.61
125.56035,44.09856,118.46
125.96907,43.4077,118.94
125.50093,43.3712,118.28
125.38149,44.8005,119.77
124.18837,43.41532,120.15
125.52163,44.2139,118.76
124.73671,44.84188,119.98
125.07315,45.45965,117.73
125.645,44.6167,119.64
125.57199,44.4261,117.59
123.73702,44.13504,119.34
124.94746,43.61482,120.15
124.63238,45.09426,119.36
125.28027,44.1866,118.92
123.88285,44.37813,118.4
125.77488,45.12084,120.07
124.85889,45.28147,119.35
126.26137,45.73798,117.91
124.25735,44.14579,119.35
125.16111,44.83882,118.11
124.52004,44.013,116.58
126.20081,45.12192,118.52
125.33114,45.26444,118.62
126.39645,44.16553,117.18
125.36575,43.13056,117.24
125.7537,43.82996,117.38
125.20347,44.77623,117.91
125.32509,43.92403,116.54
125.6596,43.62982,116.87
125.79502,44.68241,117.1
124.73568,43.62512,116.26
126.86369,45.04747,117.5
126.66067,44.44442,117.79
126.48952,43.53973,117.69
126.23114,43.36442,117.79
126.10017,44.62563,118.09
127.08035,44.23326,118.18
127.30911,45.33856,115.82
125.65488,43.85088,117.92
127.0741,44.42613,116.33
126.25446,45.17095,117.49
126.16977,45.04043,117.46
127.01904,44.45053,116.98
125.85706,43.87691,117.09
125.685332,45.432182,116.2
127.14935,44.21668,116.38
127.00474,45.94851,118.85
126.41557,45.49977,119.18
126.33823,44.9756,117.66
126.50866,44.73471,119.02
127.14006,45.14952,118.52
125.70082,45.20566,116.49
126.7596,45.44937,116.42
125.7697,45.12448,117.53
125.78746,45.08311,118.65
125.779681,45.414916,117.28
125.29261,44.82866,118.35
125.285137,44.717081,119.09
125.25071,43.81299,117.99
124.59917,43.68072,117.45
126.188713,44.305576,118.4
126.532985,45.107466,119.35
124.55234,43.60528,119.71
125.777706,45.215153,118.02
126.330792,45.399095,117.37
124.92736,43.851073,118.01
125.926,44.36307,118.14
125.259784,44.402244,117.77
125.327919,44.659025,118.2
124.83863,44.81578,118.9
126.561511,44.553014,118.15
126.451905,44.361413,118.98
126.577076,45.378034,117.92
126.408478,45.445928,117.41
125.97929,45.381521,117.57
126.23237,43.60693,117.22
125.21227,44.49286,117.26
127.00872,44.70072,115.67
126.146,44.76624,116.85
125.55386,44.40765,117.13
125.96697,43.86005,116.91
127.3081,43.9181,118.42
125.8661,43.2102,117.61
126.2183,43.6608,117.66
125.93071,44.44163,117.66
125.62576,44.17328,116.99
126.37026,44.78224,117.17
126.166,44.5234,118.24
126.5179,44.7759,117.84
126.82892,43.42183,116.69
126.19026,44.69365,118.23
126.11557,44.2556,118.32
127.20405,43.15828,117.51
126.26274,43.27213,118.24
125.00971,44.00397,117.68
126.74,44.5041,117.91
126.13356,42.7717,117.73
125.16565,43.84008,118.37
125.54023,42.88843,116.94
126.64326,44.56026,116.92
126.582,44.49766,117.83
126.30854,44.80602,116.55
126.79335,44.25907,117.08
127.43943,43.49419,116.24
126.98236,44.25078,118.26
126.21469,43.42945,118.22
126.45869,43.54217,116.65
127.96786,42.72163,117.88
126.93739,44.51004,116.27
127.61186,44.39094,116.94
127.7829,44.59936,116
127.09551,44.12727,117.18
127.95556,43.8933,116.71
127.71449,42.87399,117.92
126.47464,42.67669,117.81
127.8235,42.99294,116.74
128.10901,44.65846,116.16
128.1995,43.2733,118.14
126.3896,43.5976,118.22
126.9208,42.2964,116.01
126.5906,42.0476,119.29
125.6648,42.603,117.92
126.0626,42.6876,117.69
126.5237,42.8875,118.65
127.3005,43.9608,116.71
127.6648,43.7915,116.98
128.3099,42.5637,117.2
126.59138,45.285164,117.66
127.00449,44.54414,119.22
127.20041,45.07686,117.17
126.95844,43.86116,117.57
127.77812,43.37816,117.83
128.07392,44.01572,117.82
126.76088,43.86465,116.54
127.90378,43.79407,116.37
126.21682,44.4043,118.4
126.44592,44.93949,117.17
127.54769,44.18139,115.48
126.39546,43.65356,119.04
126.54088,44.80014,116.33
127.16159,43.55825,116.57
126.59949,44.87644,116.94
126.75172,44.57316,117.79
127.40016,45.28764,116.23
128.23934,43.44874,118.05
126.85037,43.52179,115.88
126.50738,42.33267,117.98
125.74497,43.15181,117.42
126.80891,42.2364,118.01
125.51503,42.08843,118.12
126.40645,42.32407,116.31
126.04853,42.78534,117.55
126.66428,43.88587,117.23
127.19573,42.95492,117.08
126.34872,44.40506,116.19
127.16719,44.22459,116.82
125.31654,43.14637,117.34
126.30455,43.01641,117.72
126.27256,43.10085,115.92
125.8029,43.97601,117.29
123.4298,42.3138,115.99
124.47748,43.63955,117.53
124.29059,44.12897,117.41
124.3497,43.0723,118.8
125.502688,43.389881,118.86
124.62034,43.315383,116.51
124.91357,43.671786,119.14
123.33172,43.445341,119.98
123.652894,44.196377,118.28
125.155277,42.952767,117.3
124.802933,42.713185,116.94
124.728425,44.066837,119.33
125.227225,42.396807,116.95
124.346057,43.985356,116.6
124.044517,43.64318,118.62
123.668908,42.992175,119.64
123.692182,43.710043,118.61
124.81487,44.21398,118.69
125.16777,43.69724,119.85
125.37547,43.57221,116.22
126.18122,42.76821,116.93
125.50922,43.80517,116.25
126.047138,43.680546,116.51
126.102485,44.453194,117.22
125.23586,43.597281,117.13
124.455598,43.11812,118.04
125.70198,43.747175,117.88
125.22299,43.896446,116.53
125.93644,42.80266,116.94
124.1882,43.4306,117.46
124.7784,44.6134,117.18
123.887,43.5315,117.5
124.2806,44.0878,118.53
123.5545,44.2849,119.48
124.1251,44.0804,119.65
124.3154,43.8691,117.19
124.7236,42.8102,117.8
125.8354,44.533,116.73
126.0616,43.1093,118.03
124.3037,44.4212,117.26
124.8411,43.9032,118.25
124.026,44.3113,117.97
123.9258,42.8062,116.32
125.648,43.7407,116.925
125.0824,44.1158,119.17
125.6864,43.5976,117.71
125.5015,43.6151,117.73
125.885,43.0812,119.03
124.4708,43.385,117.44
123.8391,43.3194,118.49
125.2925,43.3739,117
123.85034,43.35189,119.58
124.00394,43.05752,119.97
123.19899,43.2608,119.03
122.89189,43.04182,119
122.87996,43.69351,121.17
123.37635,43.10301,119.77
123.31187,43.47137,120.29
124.04603,43.46949,121.55
123.03321,44.33094,119.7
123.03716,43.24193,120.87
123.58592,43.14559,121.26
124.20335,44.2488,120.76
122.86562,42.53928,121.52
124.76958,43.42932,119.36
124.87838,43.06434,120.67
124.18297,43.18198,120.63
122.6686,43.1381,119.51
123.82859,43.46171,120.92
125.0191,43.8458,118.09
126.0957,42.4814,117.43
125.98068,42.73839,116.35
125.88111,41.98939,116.37
125.17831,42.20682,116.23
126.52203,42.06455,117.61
125.88101,43.29122,117.64
126.15303,42.32285,118.31
125.85525,41.99126,117.33
125.53798,41.84368,117.65
126.49337,43.02069,117.94
125.59694,43.27518,117.5
125.07539,42.64596,118.01
124.43346,43.68975,118.65
124.46196,42.03778,118.68
124.3857,42.87567,117.37
125.41752,42.88676,118.66
124.2972,43.25133,116.6805
124.70695,43.85112,116.34
124.72879,41.94974,117.15
125.52025,42.38726,116.68
125.55984,42.63399,115.73
125.38758,41.85219,117.93
125.46314,41.458115,117.55
125.44178,42.05229,116.97
125.38343,41.35005,118.35
125.48018,42.01568,115.79
126.4609,42.1585,116.74
125.41143,42.80057,117.31
126.1942,43.36766,116.18
126.93243,42.51704,116.14
125.44298,43.03315,117.02
126.3137,42.66061,118.85
125.56431,42.50331,117.47
126.51281,43.54234,116.51
125.40622,41.97561,116.3
126.07702,42.59272,117.13
126.16494,42.09258,117.74
126.12704,42.08907,117.63
125.69989,43.18866,117.02
125.8072,42.75016,117.72
125.62699,41.69758,117.97
126.42833,43.22746,116.36
125.94642,43.3624,117.9
126.03118,42.73558,116.97
126.47945,41.79982,116.65
126.74775,41.55888,116.7
126.88859,42.34212,115.91
126.91242,41.65522,116.11
126.26984,41.31813,116.43
126.63726,41.59009,116.72
126.53651,41.78594,116.85
126.29184,42.72709,117.18
125.50832,41.34861,116.07
125.5739,41.52887,117.38
126.121894,41.8313,116.07
124.76023,42.629159,117.65
125.67398,42.484236,118.91
126.58925,43.062662,117.37
126.39444,41.46878,116.67
124.86807,40.46588,117.2
125.72311,40.58797,116.81
125.38469,40.60779,117.92
126.65531,40.46031,116.97
127.39938,42.72577,117.9
126.78704,42.52989,118.93
125.80474,42.1056,118.96
126.146897,41.278794,117.02
126.123583,42.622986,117.79
126.49987,41.79639,117.52
128.13181,42.99416,117.52
127.23651,41.46959,117.46
128.73158,42.92666,117.17
126.97091,42.34103,117.12
125.905774,42.466462,116.83
126.416,42.3128,117.63
127.1595,43.2178,118.02
127.3666,42.4948,116.2
127.3424,42.2831,117.63
128.39809,41.81827,118.54
127.07904,41.52124,117.56
126.96757,41.66664,117.43
127.6467,41.95947,118.62
126.55796,40.86819,117.89
124.2278,44.9002,118.62
123.93772,44.817,120.18
124.00308,44.72066,119.85
125.20155,45.08936,120.09
125.46969,45.20092,118.98
124.77473,45.97258,119.13
124.88227,45.03688,118.96
125.37696,44.63662,119.63
125.1488,45.00659,119.08
124.85689,45.4557,118.55
125.82116,44.12974,119.55
125.22844,44.70179,118.24
124.126761,44.317492,118.32
124.34727,44.02836,119.78
125.2875,45.74387,118.94
123.62788,45.10281,118.27
123.96595,45.90596,117.92
125.49942,43.96016,117.34
124.38461,44.35521,119.29
122.81034,45.24864,119.01
123.50443,45.3056,118.24
124.64267,45.24229,117.37
125.7637,44.2314,119.24
123.44715,45.52833,119.44
124.3903,45.53091,118.61
125.32068,45.90158,117.98
124.93252,43.59595,121.12
125.07613,44.4714,119.75
124.34748,44.72974,119.55
124.45275,44.72645,117.84
123.65668,45.28998,117.95
124.54308,44.53006,119.08
124.98733,43.92658,119.28
122.99752,44.94438,118.49
124.22728,44.97267,120.28
124.00791,43.06774,119.6
123.82129,44.03159,118.98
122.62681,43.37966,120.48
125.00121,45.78174,119.14
124.86888,44.79026,119.98
123.86595,43.98471,120.27
124.60999,44.21365,119.74
124.96797,44.76313,120.53
124.99103,44.52639,119.74
124.00374,44.30596,119.53
123.95396,44.24515,120.12
122.68174,44.64368,120.45
123.23188,45.69913,119.77
124.60999,45.38142,119.4
124.67326,45.8036,120.78
123.28495,45.26,119.69
125.23469,44.50228,117.56
126.38684,46.0327,118.41
124.45923,46.10118,118.6
125.09385,45.15963,117.67
125.97081,45.58226,118.35
125.56189,45.19582,118.98
124.72354,45.88119,117.14
124.83661,45.64085,119.45
126.37494,44.58951,119.62
124.54579,45.23432,118.68
126.28893,45.87611,119.4
125.73937,45.44041,119.41
126.26218,44.52941,117.72
124.84238,44.70347,118.76
123.71699,45.96598,119.47
122.38438,45.50911,119.27
122.74811,45.10128,119.11
123.48498,46.30585,119.4
123.25099,45.85173,120.06
123.00341,45.80816,119.25
122.78802,46.42954,119.62
122.91623,45.18138,119.51
123.45923,45.29892,118.89
123.36388,46.17914,120.56
123.2187,45.93209,119.09
123.59618,45.40168,119.38
121.90498,46.12829,118.82
123.3177,45.25873,119.9
122.0375,44.55185,119.39
122.27357,45.95945,119.57
123.52026,46.04366,119.86
122.69241,45.02084,119.37
123.2863,47.06557,119.45
123.52497,46.381,119.7
124.47988,45.3378,119.76
123.62432,45.53394,120.9
122.90105,45.67976,120.87
123.28378,45.52949,120.6
124.0518,45.4106,120.95
123.35298,45.01886,121.2
122.83009,45.66609,121.05
123.65619,46.55198,120.94
123.60267,45.54385,120.61
123.41445,47.02432,120.73
123.1894,44.653,121.34
123.11948,44.29169,120.53
122.16661,45.02513,119.82
122.70771,44.71864,120.89
123.50514,45.66213,119.7
123.4008,44.4895,119.56
120.95189,46.09089,120.43
122.02635,46.26667,119.44
122.88043,44.5129,120.28
123.22818,45.87442,120.79
122.97042,46.0522,120.91
122.8297,44.67488,120.35
122.29248,46.06407,120.37
121.70516,46.56226,119.43
121.92235,46.33363,119.76
121.04193,46.83817,119.46
123.57298,44.65081,119.59
121.93537,46.01939,120.87
122.47884,46.68779,120.17
122.39016,44.54787,119.79
123.30856,46.57473,120.02
124.485,44.66714,120.2
123.59052,45.7751,120.56
123.43346,45.84515,119.38
123.68698,46.43155,120.22
123.10072,45.04663,120.52
123.17444,45.26474,119.33
123.46277,45.64167,119.7
122.6841,45.24027,119.37
123.55595,45.2731,120.88
123.44259,44.93678,120.86
123.67319,45.70465,119.635
123.69829,45.03207,120.15
124.66644,45.78407,119.47
128.65355,42.92441,117.48
128.8691,42.67203,118.69
129.0759,43.8,118.98
130.3674,41.9201,118.08
130.4501,43.6656,119.65
129.9482,42.7486,116.77
129.5279,43.6705,116.77
129.6241,43.6199,118.1
126.99719,42.56221,117.66
129.04597,42.97518,116.73
127.24679,43.85704,115.88
128.48973,42.90986,117.34
128.88464,44.22923,116.59
128.26686,43.95251,117.78
127.77903,43.10337,115.89
127.28558,42.56137,118.02
128.23501,44.62538,117.26
128.29419,44.44786,118.04
127.8554,43.38285,116.6
129.65516,42.99894,116.92
130.52129,43.68723,116.69
130.91763,42.15736,116.53
130.98548,42.70431,118.07
130.2161,42.02326,115.89
129.37395,42.87349,118.08
130.19593,43.16746,116.05
130.41525,42.73155,115.81
129.77916,42.50041,116.38
131.20942,42.80475,115.98
129.85301,42.13892,116.83
129.91733,42.04316,118.56
128.45702,42.22456,117.52
130.50901,41.76957,118.16
129.46631,43.21301,117.41
128.617,43.57614,117.46
130.04619,43.54964,116.36
129.48326,43.32358,117.47
128.33701,43.75283,117.25
128.45156,42.48786,119.43
128.95787,43.02482,119.73
129.28931,42.42286,117.2
129.98588,41.72476,116.57
128.99386,42.33239,115.74
129.05449,42.67967,117.78
128.2278,42.984,117.68
128.59242,43.28054,116.8
128.5825,43.00565,117.31
129.63008,44.03216,117.54
131.07669,43.61072,118.35
130.08986,44.35396,116.73
129.53645,43.22347,118.8
129.92712,44.36838,118.29
130.68138,44.16775,117.66
129.8853,43.35392,117.93
129.52831,44.19686,118.61
130.32237,44.45176,117.3
129.25549,42.26053,117.09
128.36319,43.47134,118.88
129.35645,42.42853,116.49
128.4667,42.1619,117.38
128.2704,42.5427,116.33
129.36016,43.63016,116.07
128.70525,43.41816,118.21
128.22507,43.67519,117.85
128.04068,42.66357,116.8
127.78344,41.81694,117.13
128.152583,43.342117,116.31
127.48902,42.61249,117.6
128.8351,42.66774,118.11
126.71208,45.98772,117.39
125.89864,46.31078,117.83
126.14328,45.05446,119.67
127.42726,46.05047,118.06
127.33072,46.53138,119.41
126.37968,45.98885,119.19
126.43289,45.50085,117.59
127.01052,45.98315,118.12
126.68979,46.0844,119.6
126.14838,46.36952,119.9
127.13136,44.9147,117.92
125.42011,46.2298,120.86
126.02475,44.89838,120.95
126.035,45.30667,119.31
125.99488,46.62375,120.26
125.73243,46.10088,116.65
127.03866,45.06187,118.83
126.0846,46.27005,118.14
126.71114,45.16395,119.4
125.86892,45.39833,118.06
126.7541,44.93931,118.93
127.08188,45.06515,117.7
126.33964,46.35232,118.49
127.27716,44.79837,118.98
126.58254,46.2005,118.79
126.47259,44.59269,119.07
127.5484,45.3793,118.59
126.91848,44.94263,118.74
126.40698,46.46361,120.89
126.76438,46.17898,121.34
127.35426,44.86564,119.47
126.54609,45.6873,118
125.35125,46.761278,118.05
126.61811,45.52477,120.69
125.66253,45.32767,118.14
126.45934,45.39943,120.47
127.13506,45.18866,118.82
127.09381,45.21113,118.54
127.39314,46.46044,119.2
127.09522,46.6315,119.76
126.31746,45.63673,119.91
127.34617,44.96774,116.85
126.92727,45.3995,117.01
126.56322,46.1659,117
125.81115,45.93815,116.79
127.70846,46.49695,116.55
126.29811,47.2239,119.09
126.5639,45.62295,118.68
126.80361,45.176667,118.43
127.10491,45.394438,117.57
126.97361,46.15,117.64
127.53528,45.56917,118.11
126.08444,45.4475,118.7
126.36333,46.96778,117.7
126.17194,46.60444,118.1
127.157784,45.94152,117.68
126.483,46.58669,117.75
126.74416,44.77019,118.94
127.24142,44.9559,116.75
126.69382,46.20098,118.74
126.87017,45.70333,118.56
126.52321,45.35435,117.2
126.11667,46.24236,116.84
127.15053,44.59767,118.5
126.16123,44.65133,117.89
127.12349,45.22685,117.51
126.56979,46.13879,116.16
126.77673,45.29688,117.12
127.53226,45.95533,117.58
126.70724,45.16499,117.77
127.04889,45.44194,116.6
127.09049,46.54708,116.81
126.07167,44.59412,116.79
126.45432,46.26164,117.64
126.145214,45.484814,117.64
126.371436,45.938797,117.09
127.70737,46.18457,117.22
128.07229,44.53612,117.53
126.23743,45.99484,118
126.37039,45.20266,116.71
126.92892,45.52913,118.31
127.79753,46.10041,119.16
127.89948,46.08372,120.45
127.21151,44.58739,119.33
127.17709,45.94874,119.38
127.03707,46.09108,119.62
126.60591,45.01034,120.45
126.37794,44.99367,119.45
127.7185,46.21752,118.12
128.23102,44.67006,117.6
127.78554,44.75987,117.53
126.32423,44.51266,118.46
127.84515,45.23977,118.83
126.45403,44.27967,117.37
128.03858,46.0398,117.6
127.89201,44.43793,117.34
127.49736,45.86907,116.37
126.20937,44.28937,116.72
128.08544,45.04876,118.46
128.1714,44.68032,119.32
127.71261,46.04622,119.56
127.36276,44.92418,117.86
127.31042,45.89606,118.54
127.00028,45.1165,119.59
127.26395,45.48981,118.57
127.78922,45.15903,118.81
127.5667,45.5277,118.56
127.44778,44.9348,119.22
126.41618,45.22836,118.46
127.59464,45.92533,119.96
127.05677,46.45018,119.24
126.43303,45.23937,117.62
128.01397,46.11599,117.56
128.59435,46.78604,119.33
129.62675,46.24193,116.65
129.64949,45.52099,118.03
129.84976,47.08131,119.18
129.93492,45.85888,118.45
129.40099,46.93148,117.18
129.29256,46.60821,117.31
129.3635,46.91728,117.08
129.74749,46.16212,117.83
129.11439,46.36643,118.43
128.82131,47.19178,118.27
129.24432,46.60643,118.24
130.51158,46.03978,119.51
129.60231,46.51386,117.49
129.17001,46.91044,116.54
130.13731,46.29808,119.74
130.16647,45.34735,118.49
129.28568,46.01517,118.3
129.45004,46.81594,117.21
130.27427,45.64881,117.04
130.4197,46.47401,117.94
129.23682,46.75423,118.59
130.4807,46.69126,117.95
129.78818,45.56534,117.36
130.51538,46.83952,117.38
129.15854,46.70604,118.49
130.18896,47.09614,117.57
130.67271,47.06798,119.14
129.71397,46.13895,117.8
130.29203,46.07868,118.75
130.12726,46.55527,118.83
130.38641,46.87715,117.65
130.57341,46.44758,118.26
129.62354,47.20268,117.89
130.66864,45.49144,118.77
130.10055,45.50578,118.53
130.50747,46.85204,117.11
131.0316,45.74898,117.53
131.05124,46.06517,118.38
129.15003,47.3507,117.68
130.27885,46.3311,118.77
129.33019,45.2822,116.76
130.35493,45.79151,117.99
129.34674,45.87045,118.65
128.94453,46.96411,117.35
129.4915,45.19106,116.92
127.8322,46.69617,117.08
128.06393,45.83974,117.96
128.81335,46.61572,117.79
127.85988,46.6382,118.13
127.77771,46.64681,118.24
128.48896,46.70273,117.01
128.23769,45.57203,118.61
129.34162,45.07906,118.83
129.62114,45.72846,117.65
128.90996,45.87261,118.08
128.78396,44.95593,118.36
129.5253,44.9653,117.92
127.8565,45.24685,118.12
128.79456,46.61608,118.03
128.83239,45.76123,118.74
128.27018,44.90431,117.93
128.29242,44.79726,118.19
128.74395,44.83819,117.71
127.97759,45.42377,119.07
128.05996,45.46941,116.89
128.51353,46.00463,117.92
130.07654,45.1812,116.59
129.41254,46.51827,118.75
126.48183,44.83193,116.88
127.1733,45.42485,117.96
128.45583,45.63718,117.58
127.3381,45.27597,118
127.24823,46.51887,118.17
128.56877,45.01335,117.43
127.40582,46.23157,117.64
127.27806,45.25091,118.38
127.33427,46.17519,116.58
127.45099,46.27339,117.96
